Data Set,ID,Line,Spanish Line,
/Lotus/Language/Items/,1000CreditsName,1000 CREDITS CACHE,ALIJO DE 1000 CRÉDITOS,
/Lotus/Language/Items/,1500CreditsName,1500 CREDITS CACHE,ALIJO DE 1500 CRÉDITOS,
/Lotus/Language/Items/,2000CreditsName,2000 CREDITS CACHE,ALIJO DE 2000 CRÉDITOS,
/Lotus/Language/Items/,2500CreditsName,2500 CREDITS CACHE,ALIJO DE 2500 CRÉDITOS,
/Lotus/Language/Items/,3000CreditsName,3000 CREDITS CACHE,ALIJO DE 3000 CRÉDITOS,
/Lotus/Language/Items/,4000CreditsName,4000 CREDITS CACHE,ALIJO DE 4000 CRÉDITOS,
/Lotus/Language/Items/,5000CreditsName,5000 CREDITS CACHE,ALIJO DE 5000 CRÉDITOS,
/Lotus/Language/Items/,500CreditsName,500 CREDITS CACHE,ALIJO DE 500 CRÉDITOS,
/Lotus/Language/Items/,AbsorbAbility,Absorb,Absorber,
/Lotus/Language/Items/,AbsorbAbilityBoost,Boost the amount of damage you can absorb.,Aumenta la cantidad de daño que puedes absorber,
/Lotus/Language/Items/,AbsorbAbilityDesc,Nyx absorbs all incoming damage and channels that collected energy into an explosive radial discharge.,Nyx absorbe todo el daño que recibe y canaliza toda esa energía recolectada en una descarga explosiva radial.,
/Lotus/Language/Items/,Actuator,ACTUATORS,ACTUADORES,
/Lotus/Language/Items/,ActuatorDesc,Synthetic tensor components. Used in the manufacture of Corpus Robotics.,Componentes de tensor sintético. Utilizado en la fabricación de Robótica Corpus.,
/Lotus/Language/Items/,AdvancedResourceDrone,TITAN EXTRACTOR PRIME,EXTRACTOR TITÁN PRIME,
/Lotus/Language/Items/,AdvancedResourceDroneDesc,"Deploy the EXTRACTOR on a planet to collect large amounts of resources.

Must be emptied regularly for maximum efficiency and monitored for damage.","Despliega el EXTRACTOR en un planeta para recolectar recursos.

Se debe vaciar regularmente para obtener la máxima eficiencia y supervisar los daños.",
/Lotus/Language/Items/,AdvancedUcResourceDrone,DISTILLING EXTRACTOR PRIME,EXTRACTOR DE DESTILACIÓN PRIME,
/Lotus/Language/Items/,AdvancedUcResourceDroneDesc,"The Distilling Extractor Prime has an increased chance of acquiring uncommon and rare resources.

Deploy this Extractor on a planet to collect large amounts of resources. It must be emptied regularly and monitored for damage.","El Extractor de destilación Prime proporciona una mayor probabilidad de adquisición de recursos poco comunes y raros.

Despliega este extractor en un planeta para recoger grandes cantidades de recursos. Debe vaciarse regularmente para supervisar los daños.",
/Lotus/Language/Items/,AffinityBoosterDesc,Doubles the rate at which you earn affinity. Upgrade your weapons and Warframes faster. Available as a 3 or 7 day booster.,Duplica la velocidad a la que obtienes afinidad. Mejora tus armas y Warframes más rápido. Disponible en potenciadores de 3 y 7 días.,
/Lotus/Language/Items/,AffinityBoosterName,AFFINITY BOOSTER,POTENCIADOR DE AFINIDAD,
/Lotus/Language/Items/,AggressionEventCorpusBadeDesc,An insignia marking Tenno who aligned with the Corpus during the Gradivus Dilemma.,Una insignia que muestra al Tenno que se alió con los Corpus en el Dilema de Gradivus. ,
/Lotus/Language/Items/,AggressionEventCorpusBadgeName,GRADIVUS: SACRIFICE EMBLEM,GRADIVUS: EMBLEMA DE SACRIFICIO,
/Lotus/Language/Items/,AggressionEventGrineerBadgeDesc,An insignia marking Tenno who aligned with the Grineer during the Gradivus Dilemma.,Una insignia que muestra al Tenno que se alió con los Grineer en el Dilema de Gradivus. ,
/Lotus/Language/Items/,AggressionEventGrineerBadgeName,GRADIVUS: LOYALTY EMBLEM,GRADIVUS: EMBLEMA DE LEALTAD,
/Lotus/Language/Items/,AkimboAutoPistolDesc,"Furis pistols equipped in each hand. Twice the clip size and fire rate, but reload time is doubled and accuracy is lowered.","Pistolas Furis equipadas en cada mano. Tiene el doble de capacidad del cargador y cadencia de fuego, pero el tiempo de recarga se duplica y la precisión disminuye.",
/Lotus/Language/Items/,AkimboAutoPistolName,AFURIS,AFURIS,
/Lotus/Language/Items/,AkimboBoltoDesc,"A Bolto equipped in each hand. Twice the clip size and fire rate, but reload time is doubled and accuracy is lowered.","Una Bolto equipada en cada mano. Tiene el doble de capacidad del cargador y cadencia de fuego, pero el tiempo de recarga se duplica y la precisión disminuye.",
/Lotus/Language/Items/,AkimboBoltoName,AKBOLTO,AKBOLTO,
/Lotus/Language/Items/,AkimboHandCannonsDesc,A Bronco equipped in each hand.,Una Bronco equipada en cada mano.,
/Lotus/Language/Items/,AkimboHandCannonsName,AKBRONCO,AKBRONCO,
/Lotus/Language/Items/,AkimboPistolDesc,"A Lato equipped in each hand. Twice the clip size and fire rate, but reload time is doubled and accuracy is lowered.","Una Lato equipada en cada mano. Tiene el doble de capacidad del cargador y cadencia de fuego, pero el tiempo de recarga se duplica y la precisión disminuye.",
/Lotus/Language/Items/,AkimboPistolName,AKLATO,AKLATO,
/Lotus/Language/Items/,AkimboViperPistolDesc,A Viper equipped in each hand.,Una Viper equipada en cada mano.,
/Lotus/Language/Items/,AkimboViperPistolName,TWIN VIPERS,VIPERS GEMELAS,
/Lotus/Language/Items/,AklexDesc,"Dual Lex pistols double the amount of high caliber lead you can throw at the enemy, but accuracy and reload time suffer.","Las pistolas Lex dobles duplican la cantidad de plomo de alto calibre que disparas al enemigo, a costa de una reducción de precisión y de tiempo de recarga.",
/Lotus/Language/Items/,AklexName,AKLEX,AKLEX,
/Lotus/Language/Items/,AkmagnusDesc,Twice the ammo and twice the stopping power of a single Magnus.,El doble de munición y de potencia que una sola Magnus.,
/Lotus/Language/Items/,AkmagnusName,AKMAGNUS,AKMAGNUS,
/Lotus/Language/Items/,AlloyPlate,ALLOY PLATE,PLACA DE ALEACIÓN,
/Lotus/Language/Items/,AlloyPlateDesc,Carbon steel plates used to reinforce Grineer armor.,Placas de metal carbónico usadas para reforzar la armadura de los Grineer.,
/Lotus/Language/Items/,AlloyPlateStoreOverride,By purchasing this item you can directly exchange 30<PLATINUM_CREDITS>(Platinum) for 1500 Alloy Plate.,Al comprar este objeto puedes cambiar directamente 30<PLATINUM_CREDITS>(Platinum) por 1500 Placas de Aleación.,
/Lotus/Language/Items/,AlphaCorruptorDesc,"Inert on its own this corruptor is highly effective if mixed with its Beta counterpart. Properly mixed, these will destabilize Fomorian Reactors much faster than their Stable counterparts. This volatile item cannot be simultaneously equipped with Beta Corruptors. Recommended for Tenno operating as a team.","Inerte por sí solo, este corruptor es altamente efectivo cuando se mezcla con su homólogo Beta. Correctamente combinado, esto desestabilizará los Reactores Fomoré mucho más rápido que su homólogo Estable. Este elemento volátil no puede ser simultáneamente equipado con los Corruptores Beta. Recomendado para Tenno que operen como un equipo.",
/Lotus/Language/Items/,AlphaCorruptorName,ALPHA CORRUPTOR,CORRUPTOR ALFA,
/Lotus/Language/Items/,AnkyrosPrimeDesc,This Orokin variation of the Ankyros is superior to its successor in every way.,Esta variación Orokin de los Ankyros es superior a sus sucesores en todos los sentidos.,
/Lotus/Language/Items/,AnkyrosPrimeName,ANKYROS PRIME,ANKYROS PRIME,
/Lotus/Language/Items/,AntiMatterAgileAnims,NOVA AGILE ANIMATION SET,KIT DE ANIMACIONES ÁGILES DE NOVA,
/Lotus/Language/Items/,AntiMatterAgileAnimsDesc,The Agile Animation Set for Nova.,El Kit de Animaciones Ágiles para Nova.,
/Lotus/Language/Items/,AntiMatterDesc,Nova uses electromagnetic energy to contain and control highly volatile antimatter that fuels her abilities.,NOVA usa energía electromagnética para contener y controlar antimateria altamente volátil que alimenta sus habilidades.,
/Lotus/Language/Items/,AntiMatterName,NOVA,NOVA,
/Lotus/Language/Items/,AntiMatterNobleAnims,NOVA NOBLE ANIMATION SET,KIT DE ANIMACIONES NOBLES DE NOVA,
/Lotus/Language/Items/,AntiMatterNobleAnimsDesc,The Noble Animation Set for Nova.,El Kit de Animaciones Nobles para Nova.,
/Lotus/Language/Items/,AntlerBowDesc,"Evoking the design of ancient bows, the high impact Cernos is perfect for hunting down highly shielded enemies.","Evocando el diseño de los arcos antiguos, el gran impacto de Cernos es perfecto para dar caza a los enemigos altamente blindados.",
/Lotus/Language/Items/,AntlerBowName,CERNOS,CERNOS,
/Lotus/Language/Items/,ArcaneAshAltHelmet2Desc,"Adds Energy Capacity, with a reduction to Speed","Añade Capacidad de Energía, con una reducción de Velocidad",
/Lotus/Language/Items/,ArcaneAshAltHelmet2Name,ARCANE LOCUST HELMET,ARCANE LOCUST HELMET,
/Lotus/Language/Items/,ArcaneBansheeAltHelmet2Desc,"Adds Power Efficiency, with a reduction to Stamina","Otorga Eficiencia del Poder, pero reduce el Aguante",
/Lotus/Language/Items/,ArcaneBansheeAltHelmet2Name,ARCANE CHORUS HELMET,ARCANE CHORUS HELMET,
/Lotus/Language/Items/,ArcaneBansheeAltHelmetDesc,Reverb grants max energy boost with a reduction to health,Otorga un aumento de la Energía Máxima con una reducción de la Salud Máxima,
/Lotus/Language/Items/,ArcaneBansheeAltHelmetName,ARCANE REVERB HELMET,ARCANE REVERB HELMET,
/Lotus/Language/Items/,ArcaneEmberAltHelmet,ARCANE PHOENIX HELMET,ARCANE PHOENIX HELMET,
/Lotus/Language/Items/,ArcaneEmberAltHelmet2Desc,"Adds Health, with a reduction to Speed","Añade Salud, con una reducción de Velocidad",
/Lotus/Language/Items/,ArcaneEmberAltHelmet2Name,ARCANE BACKDRAFT HELMET,ARCANE BACKDRAFT HELMET,
/Lotus/Language/Items/,ArcaneEmberAltHelmetDesc,Pheonix reduces shields in order to boost energy capacity.,El casco Phoenix reduce los escudos de Ember para incrementar la capacidad de energía.,
/Lotus/Language/Items/,ArcaneExcaliburAltHelmet,ARCANE AVALON HELMET,ARCANE AVALON HELMET,
/Lotus/Language/Items/,ArcaneExcaliburAltHelmet2Desc,"Adds Power Strength, with a reduction to Armor","Añade Fuerza del Poder, con una reducción a la Armadura.",
/Lotus/Language/Items/,ArcaneExcaliburAltHelmet2Name,ARCANE PENDRAGON HELMET,ARCANE PENDRAGON HELMET,
/Lotus/Language/Items/,ArcaneExcaliburAltHelmetDesc,Avalon increases shields at the expense of health.,Avalon incrementa los escudos pero reduce la salud.,
/Lotus/Language/Items/,ArcaneFrostAltHelmet,ARCANE AURORA HELMET,ARCANE AURORA HELMET,
/Lotus/Language/Items/,ArcaneFrostAltHelmet2Desc,"Adds Power Strength, with a reduction to Shields","Añade Fuerza del Poder, con una reducción en los Escudos",
/Lotus/Language/Items/,ArcaneFrostAltHelmet2Name,ARCANE SQUALL HELMET,ARCANE SQUALL HELMET,
/Lotus/Language/Items/,ArcaneFrostAltHelmetDesc,Aurora increases armour at the expense of health.,Aurora aumenta la armadura a expensas de la salud,
/Lotus/Language/Items/,ArcaneJadeAltHelmet,ARCANE MENTICIDE HELMET,ARCANE MENTICIDE HELMET,
/Lotus/Language/Items/,ArcaneJadeAltHelmetDesc,Menticide increases stamina with a drain on shields.,"Menticide aumenta el aguante, drenando los escudos.",
/Lotus/Language/Items/,ArcaneLokiAltHelmet,ARCANE ESSENCE HELMET,ARCANE ESSENCE HELMET,
/Lotus/Language/Items/,ArcaneLokiAltHelmet2Desc,"Adds Power Range, with a reduction to Health","Añade Alcance de Poder, pero reduce la Salud",
/Lotus/Language/Items/,ArcaneLokiAltHelmet2Name,ARCANE SWINDLE HELMET,ARCANE SWINDLE HELMET,
/Lotus/Language/Items/,ArcaneLokiAltHelmetDesc,"Essence increases power efficiency, but reduces armor rating.","Essence aumenta la eficiencia de los poderes, pero reduce la armadura.",
/Lotus/Language/Items/,ArcaneMagAltHelmet,ARCANE COIL HELMET,ARCANE COIL HELMET,
/Lotus/Language/Items/,ArcaneMagAltHelmet2Desc,"Adds Max Energy, with a reduction to Speed","Añade Energía Máxima, con una reducción a la Velocidad",
/Lotus/Language/Items/,ArcaneMagAltHelmet2Name,ARCANE GAUSS HELMET,ARCANE GAUSS HELMET,
/Lotus/Language/Items/,ArcaneMagAltHelmetDesc,Coil gives increased power range with a drain on shields.,Gauss da más alcance de poder pero reduce los escudos.,
/Lotus/Language/Items/,ArcaneNinjaAltHelmet,ARCANE SCORPION HELMET,ARCANE SCORPION HELMET,
/Lotus/Language/Items/,ArcaneNinjaAltHelmetDesc,Scorpion increases stamina while sacrificing power efficiency.,Scorpion aumenta el aguante de Ash sacrificando la eficiencia de los poderes.,
/Lotus/Language/Items/,ArcaneNovaAltHelmet2Desc,"Adds Stamina, with a reduction to Health","Otorga Aguante, pero reduce la Salud",
/Lotus/Language/Items/,ArcaneNovaAltHelmet2Name,ARCANE FLUX HELMET,ARCANE FLUX HELMET,
/Lotus/Language/Items/,ArcaneNyxAltHelmet2Desc,"Adds Power Efficiency, with a reduction to Armor","Añade Eficiencia del Poder, pero reduce la Armadura",
/Lotus/Language/Items/,ArcaneNyxAltHelmet2Name,ARCANE VESPA HELMET,ARCANE VESPA HELMET,
/Lotus/Language/Items/,ArcaneRhinoAltHelmet,ARCANE THRAK HELMET,ARCANE THRAK HELMET,
/Lotus/Language/Items/,ArcaneRhinoAltHelmet2Desc,"Adds Speed, with a reduction to Power Strength","Añade Velocidad, con una reducción de la Fuerza del Poder",
/Lotus/Language/Items/,ArcaneRhinoAltHelmet2Name,ARCANE VANGUARD HELMET,ARCANE VANGUARD HELMET,
/Lotus/Language/Items/,ArcaneRhinoAltHelmetDesc,Thrak increases health but reduces sprint speed.,Thrak es un casco reforzado que aumenta la salud pero reduce la velocidad al correr.,
/Lotus/Language/Items/,ArcaneSarynAltHelmet2Desc,"Adds Stamina, with a reduction to Power Duration","Añade Aguante, pero reduce la Duración del Poder",
/Lotus/Language/Items/,ArcaneSarynAltHelmet2Name,ARCANE CHLORA HELMET,ARCANE CHLORA HELMET,
/Lotus/Language/Items/,ArcaneSarynAltHelmetDesc,Hemlock increases movement speed with a reduction to max health,Hemlock aumenta la velocidad de movimiento con una reducción de la salud máxima,
/Lotus/Language/Items/,ArcaneSarynAltHelmetName,ARCANE HEMLOCK HELMET,ARCANE HEMLOCK HELMET,
/Lotus/Language/Items/,ArcaneTrapperAltHelmet,ARCANE ESPRIT HELMET,ARCANE ESPRIT HELMET,
/Lotus/Language/Items/,ArcaneTrapperAltHelmetDesc,Esprit increases power max with a reduction to shields.,Esprit incrementa el poder máximo pero reduce los escudos.,
/Lotus/Language/Items/,ArcaneTrinityAltHelmet,ARCANE AURA HELMET,ARCANE AURA HELMET,
/Lotus/Language/Items/,ArcaneTrinityAltHelmet2Desc,"Adds Shield Capacity, with a reduction to Power Efficiency","Añade Capacidad de Escudo, pero reduce la Eficiencia del Poder",
/Lotus/Language/Items/,ArcaneTrinityAltHelmet2Name,ARCANE MERIDIAN HELMET,ARCANE MERIDIAN HELMET,
/Lotus/Language/Items/,ArcaneTrinityAltHelmetDesc,Aura increases the power duration but adversely affects health.,"Aura aumenta la duración de los poderes, pero afecta negativamente a la salud.",
/Lotus/Language/Items/,ArcaneVaubanAltHelmet2Desc,"Adds Stamina, with a reduction to Power Duration","Añade Aguante, pero reduce la Duración del Poder",
/Lotus/Language/Items/,ArcaneVaubanAltHelmet2Name,ARCANE GAMBIT HELMET,ARCANE GAMBIT HELMET,
/Lotus/Language/Items/,ArcaneVoltAltHelmet,ARCANE STORM HELMET,ARCANE STORM HELMET,
/Lotus/Language/Items/,ArcaneVoltAltHelmet2Desc,"Adds Power Duration, with a reduction to Shields","Añade Duración del Poder, pero reduce los Escudos.",
/Lotus/Language/Items/,ArcaneVoltAltHelmet2Name,ARCANE PULSE HELMET,ARCANE PULSE HELMET,
/Lotus/Language/Items/,ArcaneVoltAltHelmetDesc,Storm increases ability power but reduces stamina.,"Storm aumenta los efectos de los poderes, pero reduce el aguante.",
/Lotus/Language/Items/,ArgonCrystal,ARGON CRYSTAL,CRISTAL DE ARGÓN,
/Lotus/Language/Items/,ArgonCrystalDesc,Void based radioactive resource that decays every day it is out of the void.,Recurso radioactivo del vacío que se deteriora cada día que pasa fuera del vacío.,
/Lotus/Language/Items/,AshAltHelmet2Desc,Locust Helmet for the Ash Warframe.,Locust Helmet for the Ash Warframe.,
/Lotus/Language/Items/,AshAltHelmet2Name,LOCUST ASH HELMET,CASCO LOCUST DE ASH,
/Lotus/Language/Items/,AspAgileAnims,SARYN AGILE ANIMATION SET,KIT DE ANIMACIONES ÁGILES DE SARYN,
/Lotus/Language/Items/,AspAgileAnimsDesc,The Agile Animation Set for Saryn.,El Kit de Animaciones Ágiles para Saryn.,
/Lotus/Language/Items/,AspDesc,"Saryn's venomous attacks are horrifyingly effective against organic and synthetic enemies, and her ability to 'shed' her skin makes her very elusive.","Los ataques venenosos de Saryn son terriblemente efectivos contra enemigos orgánicos y sintéticos, y su habilidad de 'mudar' de piel la hace muy difícil de alcanzar.",
/Lotus/Language/Items/,AspName,SARYN,SARYN,
/Lotus/Language/Items/,AspNobleAnims,SARYN NOBLE ANIMATION SET,KIT DE ANIMACIONES NOBLES DE SARYN,
/Lotus/Language/Items/,AspNobleAnimsDesc,The Noble Animation Set for Saryn.,El Kit de Animaciones Nobles para Saryn.,
/Lotus/Language/Items/,AssaultRifleCategoryName,ASSAULT RIFLE,RIFLE DE ASALTO,
/Lotus/Language/Items/,AutoCrossBowDesc,The Ballistica crossbow features a unique dual firing mechanism. Choose between a four bolt volley or a deadly accurate charged shot.,"La ballesta Balística tiene un mecanismo único que dispara en dos modos, escoge entre un disparo voleado de cuatro flechas o un disparo cargado con precisión mortal.",
/Lotus/Language/Items/,AutoCrossBowName,BALLISTICA,BALÍSTICA,
/Lotus/Language/Items/,AutoPistolDesc,The Furis delivers a high damage output in a short time frame thanks to its high rate of fire.,La Furis otorga un gran daño en poco tiempo gracias a su gran cadencia de fuego.,
/Lotus/Language/Items/,AutoPistolName,FURIS,FURIS,
/Lotus/Language/Items/,AutoPistolPickup,Pick up Auto Pistol,Recoger Pistola Automática,
/Lotus/Language/Items/,AutoShotgunDesc,"A shotgun with low accuracy and strong recoil, but able to deliver its payload in full-auto. The Boar is best used at close range.","Una escopeta con poca precisión y un fuerte retroceso, pero capaz de descargar su carga de manera automática. El Boar se utiliza mejor a corto alcance.",
/Lotus/Language/Items/,AutoShotgunName,BOAR,BOAR,
/Lotus/Language/Items/,AvalancheAbility,Avalanche,Avalancha,
/Lotus/Language/Items/,AvalancheAbilityBoost,Increase the range of your Avalanche.,Aumenta el alcance de tu Avalancha.,
/Lotus/Language/Items/,AvalancheAbilityDesc,Summons a treacherous landslide of ice that instantly freezes and shatters all enemies in its radius.,Invoca una avalancha de hielo que instantáneamente congela y destroza a todos los enemigos en su radio de alcance.,
/Lotus/Language/Items/,AvatarAshBrightDescription,An profile icon depicting Ash on a bright background.,Un icono de perfil que representa a Ash en un fondo brillante.,
/Lotus/Language/Items/,AvatarAshBrightName,Ash Profile Icon,Icono de Perfil de Ash,
/Lotus/Language/Items/,AvatarAshDarkDescription,An profile icon depicting Ash on a dark background.,Un icono de perfil que representa a Ash en un fondo oscuro.,
/Lotus/Language/Items/,AvatarAshDarkName,Ash Profile Icon,Icono de Perfil de Ash,
/Lotus/Language/Items/,AvatarAshLocustBrightDescription,An profile icon depicting Locust Ash on a bright background.,Un icono de perfil que representa a Ash Locust en un fondo brillante.,
/Lotus/Language/Items/,AvatarAshLocustBrightName,Locust Ash Profile Icon,Icono de Perfil de Ash Locust,
/Lotus/Language/Items/,AvatarAshLocustDarkDescription,An profile icon depicting Locust Ash on a dark background.,Un icono de perfil que representa a Ash Locust en un fondo oscuro.,
/Lotus/Language/Items/,AvatarAshLocustDarkName,Locust Ash Profile Icon,Icono de Perfil de Ash Locust,
/Lotus/Language/Items/,AvatarAshScorpionBrightDescription,An profile icon depicting Scorpion Ash on a bright background.,Un icono de perfil que representa a Scorpion Ash en un fondo brillante.,
/Lotus/Language/Items/,AvatarAshScorpionBrightName,Scorpion Ash Profile Icon,Icono de Perfil de Scorpion Ash,
/Lotus/Language/Items/,AvatarAshScorpionDarkDescription,An profile icon depicting Scorpion Ash on a dark background.,Un icono de perfil que representa a Scorpion Ash en un fondo oscuro.,
/Lotus/Language/Items/,AvatarAshScorpionDarkName,Scorpion Ash Profile Icon,Icono de Perfil de Scorpion Ash,
/Lotus/Language/Items/,AvatarBansheeBrightDescription,An profile icon depicting Banshee on a bright background.,Un icono de perfil que representa a Banshee en un fondo brillante.,
/Lotus/Language/Items/,AvatarBansheeBrightName,Banshee Profile Icon,Icono de Perfil de Banshee,
/Lotus/Language/Items/,AvatarBansheeChorusBrightDescription,An profile icon depicting Chorus Banshee on a bright background.,Un icono de perfil que representa a Chorus Banshee en un fondo brillante.,
/Lotus/Language/Items/,AvatarBansheeChorusBrightName,Chorus Banshee Profile Icon,Icono de Perfil de Chorus Banshee,
/Lotus/Language/Items/,AvatarBansheeChorusDarkDescription,An profile icon depicting Chorus Banshee on a dark background.,Un icono de perfil que representa a Chorus Banshee en un fondo oscuro.,
/Lotus/Language/Items/,AvatarBansheeChorusDarkName,Chorus Banshee Profile Icon,Icono de Perfil de Chorus Banshee,
/Lotus/Language/Items/,AvatarBansheeDarkDescription,An profile icon depicting Banshee on a dark background.,Un icono de perfil que representa a Banshee en un fondo oscuro.,
/Lotus/Language/Items/,AvatarBansheeDarkName,Banshee Profile Icon,Icono de Perfil de Banshee,
/Lotus/Language/Items/,AvatarBansheeReverbBrightDescription,An profile icon depicting Reverb Banshee on a bright background.,Un icono de perfil que representa a Reverb Banshee en un fondo brillante.,
/Lotus/Language/Items/,AvatarBansheeReverbBrightName,Reverb Banshee Profile Icon,Icono de Perfil de Reverb Banshee,
/Lotus/Language/Items/,AvatarBansheeReverbDarkDescription,An profile icon depicting Reverb Banshee on a dark background.,Un icono de perfil que representa a Reverb Banshee en un fondo oscuro.,
/Lotus/Language/Items/,AvatarBansheeReverbDarkName,Reverb Banshee Profile Icon,Icono de Perfil de Reverb Banshee,
/Lotus/Language/Items/,AvatarEmberBackdraftBrightDescription,An profile icon depicting Backdraft Ember on a bright background.,Un icono de perfil que representa a Backdraft Ember en un fondo brillante.,
/Lotus/Language/Items/,AvatarEmberBackdraftBrightName,Backdraft Ember Profile Icon,Icono de Perfil de Backdraft Ember,
/Lotus/Language/Items/,AvatarEmberBackdraftDarkDescription,An profile icon depicting Backdraft Ember on a dark background.,Un icono de perfil que representa a Backdraft Ember en un fondo oscuro.,
/Lotus/Language/Items/,AvatarEmberBackdraftDarkName,Backdraft Ember Profile Icon,Icono de Perfil de Backdraft Ember,
/Lotus/Language/Items/,AvatarEmberBrightDescription,An profile icon depicting Ember on a bright background.,Un icono de perfil que representa a Ember en un fondo brillante.,
/Lotus/Language/Items/,AvatarEmberBrightName,Ember Profile Icon,Icono de Perfil de Ember,
/Lotus/Language/Items/,AvatarEmberDarkDescription,An profile icon depicting Ember on a dark background.,Un icono de perfil que representa a Ember en un fondo oscuro.,
/Lotus/Language/Items/,AvatarEmberDarkName,Ember Profile Icon,Icono de Perfil de Ember,
/Lotus/Language/Items/,AvatarEmberPheonixBrightDescription,An profile icon depicting Pheonix Ember on a bright background.,Un icono de perfil que representa a Phoenix Ember en un fondo brillante.,
/Lotus/Language/Items/,AvatarEmberPheonixBrightName,Pheonix Ember Profile Icon,Icono de Perfil de Pheonix Ember,
/Lotus/Language/Items/,AvatarEmberPheonixDarkDescription,An profile icon depicting Pheonix Ember on a dark background.,Un icono de perfil que representa a Phoenix Ember en un fondo oscuro.,
/Lotus/Language/Items/,AvatarEmberPheonixDarkName,Pheonix Ember Profile Icon,Icono de Perfil de Pheonix Ember,
/Lotus/Language/Items/,AvatarEmberPrimeBrightDesc,An profile icon depicting Ember Prime on a bright background.,Un icono de perfil que representa a Ember Prime en un fondo brillante.,
/Lotus/Language/Items/,AvatarEmberPrimeBrightName,Ember Prime Profile Icon,Icono de Perfil de Ember Prime,
/Lotus/Language/Items/,AvatarEmberPrimeDarkDesc,An profile icon depicting Ember Prime on a dark background.,Un icono de perfil que representa a Ember Prime en un fondo oscuro.,
/Lotus/Language/Items/,AvatarEmberPrimeDarkName,Ember Prime Profile Icon,Icono de Perfil de Ember Prime,
/Lotus/Language/Items/,AvatarExcaliburAvalonBrightDescription,An profile icon depicting Avalon Excalibur on a bright background.,Un icono de perfil que representa a Avalon Excalibur en un fondo brillante.,
/Lotus/Language/Items/,AvatarExcaliburAvalonBrightName,Avalon Excalibur Profile Icon,Icono de Perfil de Avalon Excalibur,
/Lotus/Language/Items/,AvatarExcaliburAvalonDarkDescription,An profile icon depicting Avalon Excalibur on a dark background.,Un icono de perfil que representa a Avalon Excalibur en un fondo oscuro.,
/Lotus/Language/Items/,AvatarExcaliburAvalonDarkName,Avalon Excalibur Profile Icon,Icono de Perfil de Avalon Excalibur,
/Lotus/Language/Items/,AvatarExcaliburBrightDescription,An profile icon depicting Excalibur on a bright background.,Un icono de perfil que representa a Excalibur en un fondo brillante.,
/Lotus/Language/Items/,AvatarExcaliburBrightName,Excalibur Profile Icon,Icono de Perfil de Excalibur,
/Lotus/Language/Items/,AvatarExcaliburDarkDescription,An profile icon depicting Excalibur on a dark background.,Un icono de perfil que representa a Excalibur en un fondo oscuro.,
/Lotus/Language/Items/,AvatarExcaliburDarkName,Excalibur Profile Icon,Icono de Perfil de Excalibur,
/Lotus/Language/Items/,AvatarExcaliburPendragonBrightDescription,An profile icon depicting Pendragon Excalibur on a bright background.,Un icono de perfil que representa a Pendragon Excalibur en un fondo brillante.,
/Lotus/Language/Items/,AvatarExcaliburPendragonBrightName,Pendragon Excalibur Profile Icon,Icono de Perfil de Pendragon Excalibur,
/Lotus/Language/Items/,AvatarExcaliburPendragonDarkDescription,An profile icon depicting Pendragon Excalibur on a dark background.,Un icono de perfil que representa a Pendragon Excalibur en un fondo oscuro.,
/Lotus/Language/Items/,AvatarExcaliburPendragonDarkName,Pendragon Excalibur Profile Icon,Icono de Perfil de Pendragon Excalibur,
/Lotus/Language/Items/,AvatarExcaliburPrimeBrightDescription,An profile icon depicting Excalibur Prime on a bright background.,Un icono de perfil que representa a Excalibur Prime en un fondo brillante.,
/Lotus/Language/Items/,AvatarExcaliburPrimeBrightName,Excalibur Prime Profile Icon,Icono de Perfil de Excalibur Prime,
/Lotus/Language/Items/,AvatarExcaliburPrimeDarkDescription,An profile icon depicting Excalibur Prime on a dark background.,Un icono de perfil que representa a Excalibur Prime en un fondo oscuro.,
/Lotus/Language/Items/,AvatarExcaliburPrimeDarkName,Excalibur Prime Profile Icon,Icono de Perfil de Excalibur Prime,
/Lotus/Language/Items/,AvatarExcaliburProtoDescription,An profile icon depicting the Excalibur Proto-suit.,Un icono de perfil que representa la Protoarmadura de Excalibur.,
/Lotus/Language/Items/,AvatarExcaliburProtoName,Excalibur Proto-Suit Profile Icon,Icono de Perfil de la Protoarmadura de Excalibur,
/Lotus/Language/Items/,AvatarFrostAuroraBrightDescription,An profile icon depicting Aurora Frost on a bright background.,Un icono de perfil que representa a Aurora Frost en un fondo brillante.,
/Lotus/Language/Items/,AvatarFrostAuroraBrightName,Aurora Frost Profile Icon,Icono de Perfil de Aurora Frost,
/Lotus/Language/Items/,AvatarFrostAuroraDarkDescription,An profile icon depicting Aurora Frost on a dark background.,Un icono de perfil que representa a Aurora Frost en un fondo oscuro.,
/Lotus/Language/Items/,AvatarFrostAuroraDarkName,Aurora Frost Profile Icon,Icono de Perfil de Aurora Frost,
/Lotus/Language/Items/,AvatarFrostBrightDescription,An profile icon depicting Frost on a bright background.,Un icono de perfil que representa a Frost en un fondo brillante.,
/Lotus/Language/Items/,AvatarFrostBrightName,Frost Profile Icon,Icono de Perfil de Frost,
/Lotus/Language/Items/,AvatarFrostDarkDescription,An profile icon depicting Frost on a dark background.,Un icono de perfil que representa a Frost en un fondo oscuro.,
/Lotus/Language/Items/,AvatarFrostDarkName,Frost Profile Icon,Icono de Perfil de Frost,
